timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673467983975,2907,HTTP Request,200,OK,Thread Group 1-2,text,true,,64499,122,37,37,https://www.banglapuzzle.com/,2201,0,882
1673467984720,2614,HTTP Request,200,OK,Thread Group 1-11,text,true,,64499,122,41,41,https://www.banglapuzzle.com/,2096,0,478
1673467984970,2476,HTTP Request,200,OK,Thread Group 1-14,text,true,,64499,122,41,41,https://www.banglapuzzle.com/,1491,0,479
1673467985386,2096,HTTP Request,200,OK,Thread Group 1-19,text,true,,64499,122,41,41,https://www.banglapuzzle.com/,1333,0,487
1673467984638,2879,HTTP Request,200,OK,Thread Group 1-10,text,true,,64499,122,40,40,https://www.banglapuzzle.com/,1983,0,484
1673467984140,3393,HTTP Request,200,OK,Thread Group 1-4,text,true,,64499,122,39,39,https://www.banglapuzzle.com/,2458,0,717
1673467984803,2734,HTTP Request,200,OK,Thread Group 1-12,text,true,,64499,122,38,38,https://www.banglapuzzle.com/,1791,0,478
1673467984222,3348,HTTP Request,200,OK,Thread Group 1-5,text,true,,64499,122,38,38,https://www.banglapuzzle.com/,2312,0,635
1673467985631,1995,HTTP Request,200,OK,Thread Group 1-22,text,true,,64499,122,38,38,https://www.banglapuzzle.com/,1251,0,479
1673467985299,2389,HTTP Request,200,OK,Thread Group 1-18,text,true,,64499,122,37,37,https://www.banglapuzzle.com/,1598,0,480
1673467984553,3245,HTTP Request,200,OK,Thread Group 1-9,text,true,,64499,122,38,38,https://www.banglapuzzle.com/,2311,0,479
1673467985222,2611,HTTP Request,200,OK,Thread Group 1-17,text,true,,64499,122,37,37,https://www.banglapuzzle.com/,1435,0,478
1673467984471,3427,HTTP Request,200,OK,Thread Group 1-8,text,true,,64499,122,37,37,https://www.banglapuzzle.com/,1510,0,483
1673467986130,1786,HTTP Request,200,OK,Thread Group 1-28,text,true,,64499,122,36,36,https://www.banglapuzzle.com/,1265,0,479
1673467985548,2424,HTTP Request,200,OK,Thread Group 1-21,text,true,,64499,122,36,36,https://www.banglapuzzle.com/,1248,0,477
1673467984056,4035,HTTP Request,200,OK,Thread Group 1-3,text,true,,64499,122,36,36,https://www.banglapuzzle.com/,2905,0,801
1673467985466,2628,HTTP Request,200,OK,Thread Group 1-20,text,true,,64499,122,35,35,https://www.banglapuzzle.com/,1415,0,477
1673467985964,2183,HTTP Request,200,OK,Thread Group 1-26,text,true,,64499,122,35,35,https://www.banglapuzzle.com/,1244,0,476
1673467985050,3168,HTTP Request,200,OK,Thread Group 1-15,text,true,,64499,122,35,35,https://www.banglapuzzle.com/,2232,0,477
1673467984885,3371,HTTP Request,200,OK,Thread Group 1-13,text,true,,64499,122,34,34,https://www.banglapuzzle.com/,2179,0,483
1673467985717,2652,HTTP Request,200,OK,Thread Group 1-23,text,true,,64499,122,34,34,https://www.banglapuzzle.com/,1244,0,478
1673467985797,2666,HTTP Request,200,OK,Thread Group 1-24,text,true,,64499,122,35,35,https://www.banglapuzzle.com/,1491,0,475
1673467985133,3369,HTTP Request,200,OK,Thread Group 1-16,text,true,,64499,122,34,34,https://www.banglapuzzle.com/,2203,0,476
1673467986046,2584,HTTP Request,200,OK,Thread Group 1-27,text,true,,64499,122,35,35,https://www.banglapuzzle.com/,1578,0,486
1673467986213,2428,HTTP Request,200,OK,Thread Group 1-29,text,true,,64499,122,34,34,https://www.banglapuzzle.com/,1258,0,474
1673467985881,2876,HTTP Request,200,OK,Thread Group 1-25,text,true,,64499,122,34,34,https://www.banglapuzzle.com/,1646,0,477
1673467986628,2233,HTTP Request,200,OK,Thread Group 1-34,text,true,,64499,122,34,34,https://www.banglapuzzle.com/,1478,0,475
1673467983960,5038,HTTP Request,200,OK,Thread Group 1-1,text,true,,64499,122,35,35,https://www.banglapuzzle.com/,2588,0,897
1673467986711,2484,HTTP Request,200,OK,Thread Group 1-35,text,true,,64499,122,36,36,https://www.banglapuzzle.com/,1777,0,479
1673467986793,2405,HTTP Request,200,OK,Thread Group 1-36,text,true,,64499,122,35,35,https://www.banglapuzzle.com/,1241,0,476
1673467986878,2473,HTTP Request,200,OK,Thread Group 1-37,text,true,,64499,122,36,36,https://www.banglapuzzle.com/,1531,0,477
1673467987043,2370,HTTP Request,200,OK,Thread Group 1-39,text,true,,64499,122,36,36,https://www.banglapuzzle.com/,1261,0,481
1673467986960,2461,HTTP Request,200,OK,Thread Group 1-38,text,true,,64499,122,35,35,https://www.banglapuzzle.com/,1481,0,476
1673467986296,3283,HTTP Request,200,OK,Thread Group 1-30,text,true,,64499,122,36,36,https://www.banglapuzzle.com/,1839,0,489
1673467987128,2584,HTTP Request,200,OK,Thread Group 1-40,text,true,,64499,122,37,37,https://www.banglapuzzle.com/,1250,0,474
1673467986462,3317,HTTP Request,200,OK,Thread Group 1-32,text,true,,64499,122,36,36,https://www.banglapuzzle.com/,1551,0,483
1673467987458,2607,HTTP Request,200,OK,Thread Group 1-44,text,true,,64499,122,39,39,https://www.banglapuzzle.com/,1189,0,479
1673467987624,2526,HTTP Request,200,OK,Thread Group 1-46,text,true,,64499,122,39,39,https://www.banglapuzzle.com/,1275,0,488
1673467987706,2514,HTTP Request,200,OK,Thread Group 1-47,text,true,,64499,122,39,39,https://www.banglapuzzle.com/,1255,0,473
1673467986380,3854,HTTP Request,200,OK,Thread Group 1-31,text,true,,64499,122,38,38,https://www.banglapuzzle.com/,2117,0,477
1673467987208,3113,HTTP Request,200,OK,Thread Group 1-41,text,true,,64499,122,38,38,https://www.banglapuzzle.com/,1265,0,483
1673467987790,2603,HTTP Request,200,OK,Thread Group 1-48,text,true,,64499,122,38,38,https://www.banglapuzzle.com/,1195,0,489
1673467987542,2959,HTTP Request,200,OK,Thread Group 1-45,text,true,,64499,122,38,38,https://www.banglapuzzle.com/,1239,0,472
1673467987376,3278,HTTP Request,200,OK,Thread Group 1-43,text,true,,64499,122,39,39,https://www.banglapuzzle.com/,1258,0,474
1673467988205,2500,HTTP Request,200,OK,Thread Group 1-53,text,true,,64499,122,39,39,https://www.banglapuzzle.com/,1266,0,480
1673467988039,2931,HTTP Request,200,OK,Thread Group 1-51,text,true,,64499,122,41,41,https://www.banglapuzzle.com/,1249,0,479
1673467987872,3134,HTTP Request,200,OK,Thread Group 1-49,text,true,,64499,122,40,40,https://www.banglapuzzle.com/,1248,0,477
1673467988125,2963,HTTP Request,200,OK,Thread Group 1-52,text,true,,64499,122,40,40,https://www.banglapuzzle.com/,1241,0,475
1673467988287,2893,HTTP Request,200,OK,Thread Group 1-54,text,true,,64499,122,40,40,https://www.banglapuzzle.com/,1247,0,475
1673467987955,3227,HTTP Request,200,OK,Thread Group 1-50,text,true,,64499,122,39,39,https://www.banglapuzzle.com/,1244,0,476
1673467988869,2491,HTTP Request,200,OK,Thread Group 1-61,text,true,,64499,122,41,41,https://www.banglapuzzle.com/,1260,0,483
1673467988371,2991,HTTP Request,200,OK,Thread Group 1-55,text,true,,64499,122,40,40,https://www.banglapuzzle.com/,1243,0,477
1673467988951,2439,HTTP Request,200,OK,Thread Group 1-62,text,true,,64499,122,39,39,https://www.banglapuzzle.com/,1424,0,479
1673467988536,2891,HTTP Request,200,OK,Thread Group 1-57,text,true,,64499,122,38,38,https://www.banglapuzzle.com/,1250,0,474
1673467988453,3219,HTTP Request,200,OK,Thread Group 1-56,text,true,,64499,122,40,40,https://www.banglapuzzle.com/,1250,0,477
1673467988622,3488,HTTP Request,200,OK,Thread Group 1-58,text,true,,64499,122,45,45,https://www.banglapuzzle.com/,1258,0,477
1673467989451,2700,HTTP Request,200,OK,Thread Group 1-68,text,true,,64499,122,44,44,https://www.banglapuzzle.com/,1247,0,474
1673467989117,3053,HTTP Request,200,OK,Thread Group 1-64,text,true,,64499,122,43,43,https://www.banglapuzzle.com/,1248,0,475
1673467989200,3007,HTTP Request,200,OK,Thread Group 1-65,text,true,,64499,122,43,43,https://www.banglapuzzle.com/,1250,0,481
1673467989043,3172,HTTP Request,200,OK,Thread Group 1-63,text,true,,64499,122,42,42,https://www.banglapuzzle.com/,1261,0,484
1673467989864,2401,HTTP Request,200,OK,Thread Group 1-73,text,true,,64499,122,41,41,https://www.banglapuzzle.com/,1249,0,474
1673467989781,2529,HTTP Request,200,OK,Thread Group 1-72,text,true,,64499,122,41,41,https://www.banglapuzzle.com/,1256,0,478
1673467989698,2707,HTTP Request,200,OK,Thread Group 1-71,text,true,,64499,122,41,41,https://www.banglapuzzle.com/,1245,0,478
1673467989950,2488,HTTP Request,200,OK,Thread Group 1-74,text,true,,64499,122,41,41,https://www.banglapuzzle.com/,1264,0,477
1673467989532,3250,HTTP Request,200,OK,Thread Group 1-69,text,true,,64499,122,44,44,https://www.banglapuzzle.com/,1180,0,476
1673467989371,3446,HTTP Request,200,OK,Thread Group 1-67,text,true,,64499,122,43,43,https://www.banglapuzzle.com/,1254,0,476
1673467989283,3771,HTTP Request,200,OK,Thread Group 1-66,text,true,,64499,122,45,45,https://www.banglapuzzle.com/,1244,0,474
1673467990115,2979,HTTP Request,200,OK,Thread Group 1-76,text,true,,64499,122,44,44,https://www.banglapuzzle.com/,1207,0,485
1673467988703,4415,HTTP Request,200,OK,Thread Group 1-59,text,true,,64499,122,44,44,https://www.banglapuzzle.com/,2728,0,1417
1673467989615,3573,HTTP Request,200,OK,Thread Group 1-70,text,true,,64499,122,44,44,https://www.banglapuzzle.com/,1178,0,474
1673467986544,6652,HTTP Request,200,OK,Thread Group 1-33,text,true,,64499,122,43,43,https://www.banglapuzzle.com/,2843,0,1661
1673467990033,3213,HTTP Request,200,OK,Thread Group 1-75,text,true,,64499,122,42,42,https://www.banglapuzzle.com/,1239,0,475
1673467990363,3041,HTTP Request,200,OK,Thread Group 1-79,text,true,,64499,122,43,43,https://www.banglapuzzle.com/,1238,0,473
1673467990279,3133,HTTP Request,200,OK,Thread Group 1-78,text,true,,64499,122,42,42,https://www.banglapuzzle.com/,1258,0,481
1673467990528,2925,HTTP Request,200,OK,Thread Group 1-81,text,true,,64499,122,42,42,https://www.banglapuzzle.com/,1184,0,477
1673467990862,2701,HTTP Request,200,OK,Thread Group 1-85,text,true,,64499,122,42,42,https://www.banglapuzzle.com/,1238,0,475
1673467990777,2903,HTTP Request,200,OK,Thread Group 1-84,text,true,,64499,122,42,42,https://www.banglapuzzle.com/,1251,0,480
1673467990612,3105,HTTP Request,200,OK,Thread Group 1-82,text,true,,64499,122,42,42,https://www.banglapuzzle.com/,1243,0,477
1673467991109,2651,HTTP Request,200,OK,Thread Group 1-88,text,true,,64499,122,41,41,https://www.banglapuzzle.com/,1246,0,475
1673467987293,6548,HTTP Request,200,OK,Thread Group 1-42,text,true,,64499,122,41,41,https://www.banglapuzzle.com/,2784,0,1480
1673467990945,3067,HTTP Request,200,OK,Thread Group 1-86,text,true,,64499,122,40,40,https://www.banglapuzzle.com/,1261,0,478
1673467990695,3421,HTTP Request,200,OK,Thread Group 1-83,text,true,,64499,122,39,39,https://www.banglapuzzle.com/,1252,0,486
1673467991192,2930,HTTP Request,200,OK,Thread Group 1-89,text,true,,64499,122,38,38,https://www.banglapuzzle.com/,1245,0,477
1673467991275,2906,HTTP Request,200,OK,Thread Group 1-90,text,true,,64499,122,37,37,https://www.banglapuzzle.com/,1180,0,474
1673467991859,2510,HTTP Request,200,OK,Thread Group 1-97,text,true,,64499,122,36,36,https://www.banglapuzzle.com/,1245,0,474
1673467991952,2468,HTTP Request,200,OK,Thread Group 1-98,text,true,,64499,122,35,35,https://www.banglapuzzle.com/,1238,0,475
1673467991026,3401,HTTP Request,200,OK,Thread Group 1-87,text,true,,64499,122,34,34,https://www.banglapuzzle.com/,1252,0,474
1673467992021,2456,HTTP Request,200,OK,Thread Group 1-99,text,true,,64499,122,33,33,https://www.banglapuzzle.com/,1246,0,474
1673467991525,3123,HTTP Request,200,OK,Thread Group 1-93,text,true,,64499,122,32,32,https://www.banglapuzzle.com/,1240,0,476
1673467992188,2646,HTTP Request,200,OK,Thread Group 1-101,text,true,,64499,122,31,31,https://www.banglapuzzle.com/,1246,0,473
1673467990199,4655,HTTP Request,200,OK,Thread Group 1-77,text,true,,64499,122,30,30,https://www.banglapuzzle.com/,2735,0,1423
1673467992437,2501,HTTP Request,200,OK,Thread Group 1-104,text,true,,64499,122,29,29,https://www.banglapuzzle.com/,1260,0,483
1673467991358,3723,HTTP Request,200,OK,Thread Group 1-91,text,true,,64499,122,28,28,https://www.banglapuzzle.com/,1243,0,477
1673467990446,4657,HTTP Request,200,OK,Thread Group 1-80,text,true,,64499,122,27,27,https://www.banglapuzzle.com/,2737,0,1426
1673467992769,2418,HTTP Request,200,OK,Thread Group 1-108,text,true,,64499,122,26,26,https://www.banglapuzzle.com/,1239,0,474
1673467991609,3719,HTTP Request,200,OK,Thread Group 1-94,text,true,,64499,122,25,25,https://www.banglapuzzle.com/,1239,0,473
1673467991441,3977,HTTP Request,200,OK,Thread Group 1-92,text,true,,64499,122,24,24,https://www.banglapuzzle.com/,1230,0,471
1673467992853,2927,HTTP Request,200,OK,Thread Group 1-109,text,true,,64499,122,23,23,https://www.banglapuzzle.com/,1185,0,477
1673467992687,3123,HTTP Request,200,OK,Thread Group 1-107,text,true,,64499,122,22,22,https://www.banglapuzzle.com/,1245,0,477
1673467993433,2423,HTTP Request,200,OK,Thread Group 1-116,text,true,,64499,122,21,21,https://www.banglapuzzle.com/,1656,0,477
1673467992105,3778,HTTP Request,200,OK,Thread Group 1-100,text,true,,64499,122,20,20,https://www.banglapuzzle.com/,1279,0,488
1673467992603,3355,HTTP Request,200,OK,Thread Group 1-106,text,true,,64499,122,19,19,https://www.banglapuzzle.com/,1238,0,475
1673467992273,3710,HTTP Request,200,OK,Thread Group 1-102,text,true,,64499,122,18,18,https://www.banglapuzzle.com/,1249,0,479
1673467992355,3669,HTTP Request,200,OK,Thread Group 1-103,text,true,,64499,122,17,17,https://www.banglapuzzle.com/,1236,0,475
1673467993185,2898,HTTP Request,200,OK,Thread Group 1-113,text,true,,64499,122,16,16,https://www.banglapuzzle.com/,1235,0,472
1673467993351,3004,HTTP Request,200,OK,Thread Group 1-115,text,true,,64499,122,15,15,https://www.banglapuzzle.com/,1268,0,473
1673467993601,2803,HTTP Request,200,OK,Thread Group 1-118,text,true,,64499,122,14,14,https://www.banglapuzzle.com/,1249,0,480
1673467993268,3166,HTTP Request,200,OK,Thread Group 1-114,text,true,,64499,122,13,13,https://www.banglapuzzle.com/,1248,0,474
1673467984305,12269,HTTP Request,200,OK,Thread Group 1-6,text,true,,64499,122,12,12,https://www.banglapuzzle.com/,6550,0,552
1673467993519,3151,HTTP Request,200,OK,Thread Group 1-117,text,true,,64499,122,11,11,https://www.banglapuzzle.com/,1241,0,471
1673467993101,4031,HTTP Request,200,OK,Thread Group 1-112,text,true,,64499,122,10,10,https://www.banglapuzzle.com/,1652,0,477
1673467993682,3661,HTTP Request,200,OK,Thread Group 1-119,text,true,,64499,122,9,9,https://www.banglapuzzle.com/,1235,0,472
1673467993019,5238,HTTP Request,200,OK,Thread Group 1-111,text,true,,64499,122,8,8,https://www.banglapuzzle.com/,2753,0,1432
1673467993766,4639,HTTP Request,200,OK,Thread Group 1-120,text,true,,64499,122,7,7,https://www.banglapuzzle.com/,2722,0,1416
1673467988786,12034,HTTP Request,200,OK,Thread Group 1-60,text,true,,64499,122,6,6,https://www.banglapuzzle.com/,8332,0,5702
1673467991692,9347,HTTP Request,200,OK,Thread Group 1-95,text,true,,64499,122,5,5,https://www.banglapuzzle.com/,4305,0,1436
1673467992936,8862,HTTP Request,200,OK,Thread Group 1-110,text,true,,64499,122,4,4,https://www.banglapuzzle.com/,1634,0,471
1673467984391,19213,HTTP Request,Non HTTP response code: org.apache.http.ConnectionClosedException,"Non HTTP response message: Premature end of Content-Length delimited message body (expected: 63,323; received: 47,952)",Thread Group 1-7,text,false,,1342,0,3,3,https://www.banglapuzzle.com/,5885,0,1427
1673467992520,23079,HTTP Request,Non HTTP response code: org.apache.http.ConnectionClosedException,"Non HTTP response message: Premature end of Content-Length delimited message body (expected: 63,323; received: 31,592)",Thread Group 1-105,text,false,,1342,0,2,2,https://www.banglapuzzle.com/,2495,0,1436
1673467991776,24766,HTTP Request,200,OK,Thread Group 1-96,text,true,,64499,122,1,1,https://www.banglapuzzle.com/,13783,0,11757
